ID,Language_ID,Filename,URL,mimetype,size,Description
a14186b101000e2c6d40fed0479e240f,kgv,werwer.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-8C0A-5E0A-A187-0/werwer.JPG,image/jpeg,503865,
82cfeeb47d093e67c55a3751e2346bfe,kgv,werwer2.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-9EC3-48F2-0296-0/werwer2.jpg,image/jpeg,244097,
ef8778b5ca2d0b25e13ced7387f13117,kgv,wie narun kosten.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-DD1D-4C81-D4C2-0/wie_narun_kosten.JPG,image/jpeg,2466304,mango pit with outgrowth – wie narun kosten
be5363541c8a7d8bdb369b8450086502,kgv,wie.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-0E2D-E89D-89CF-0/wie.jpg,image/jpeg,377624,
dda668190b1403aa46b94c1b0c41d923,kgv,wienar saruam2.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-31B1-7328-8314-0/wienar_saruam2.JPG,image/jpeg,26479,
2fee49f52aa3ba63f24cf190fc524e35,kgv,wienar2.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-25DD-64D1-5D9E-0/wienar2.jpg,image/jpeg,51176,
196d770de30624a86ebb33cf98a42651,kgv,wienar3.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-BFC4-B923-681E-0/wienar3.jpg,image/jpeg,42696,
39d67eb179f72aeb2c38411911f15c64,kgv,wienar_left.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-43A4-E565-435E-0/wienar__kakatua_biru__linkervis.JPG,image/jpeg,339224,
380b2cf037be12036be6efbdc1f0739f,kgv,wienmuk.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-8B58-9D25-BAB5-0/wienmuk.jpg,image/jpeg,2170014,throwing fishing line – wienmuk
30f4c55b62d3a8d15bd3c99061651aed,kgv,wuorman (1).JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-BFB7-6645-9A30-0/wuorman__1_.JPG,image/jpeg,746950,
3967f49a09f900b1d54050d07a416103,kgv,ya'warnak_sarangsemut.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-882B-5F56-6C56-0/ya_warnak_sarangsemut.JPG,image/jpeg,2186024,
850e46250035111f75185384b9d93c45,kgv,yakarek taraun.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-82CA-30AC-AF44-0/yakarek_taraun.jpg,image/jpeg,450651,
a156321f3b3dfaaef9e6ccf5032bade9,kgv,yal.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-2519-1B86-DDA7-0/yal.jpg,image/jpeg,647242,
8fa307dcd32ba8567a0c4ae8da97887b,kgv,yap seran alun.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-5769-CAFA-F08F-0/yap_seran_alun.jpg,image/jpeg,1084899,yam plant – yap seran alun
0326665816cd6ec4879e5bede5a2141a,kgv,yap seran naun.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-A6D0-AEAA-7DDF-0/yap_seran_naun.jpg,image/jpeg,1405403,
e4d11db3f720652e6bda0f32437215b4,kgv,yar lupkaning.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-7BEE-EA08-DA26-0/yar_lupkaning.JPG,image/jpeg,789903,
be533ddd7908ad452517632d9d4418f4,kgv,yarkanyuot.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-7003-5965-113B-0/yarkanyuot.JPG,image/jpeg,141087,coral stone clams – yarkanyuot
2436a2699beeefe97025aa0a2b75fdb3,kgv,yarkanyuot2.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-0750-904E-A034-0/yarkanyuot2.jpg,image/jpeg,147221,
b2e82f24f97393e2ca69d4659ea82a9d,kgv,yawarnak kararakten.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-00FA-83A6-0D9C-0/yawarnak_kararakten.jpg,image/jpeg,957784,dry ant plant – yawarnak kararakten
f1fa93ada0a6bf858850c13d580e25ad,kgv,yawir_kapur.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-8598-CBED-924F-0/yawir_kapur.jpg,image/jpeg,709791,
058f7962dcb57a0eeaf56253b41bba7c,kgv,yies.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-D1F6-D624-8E39-0/yies.jpg,image/jpeg,406751,
51214a08b6b54617e3a17e8c2ceda0ed,kgv,yop'yop pusun_bunga raja.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-6B47-A558-01BF-0/yop_yop_pusun_bunga_raja.jpg,image/jpeg,567879,hibiscus flower – yopyop pusun
de03e913e5673e363cf8018f94934cb0,kgv,yu'yui_teripang tinta.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-CE62-90D1-7A82-0/yu_yui_teripang_tinta.jpg,image/jpeg,2199094,
76e5315afed15c15eed6700eb776bf68,kgv,yuon daruk.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-C09D-AA30-870C-0/yuon_daruk.JPG,image/jpeg,1649866,
a2a000ecc2caf77f4b2e407474a9b6b5,kgv,yuor2_rumput.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-D2E0-932B-9167-0/yuor2_rumput.jpg,image/jpeg,1309001,
768ff074f945bf144255fb8bc06f214a,kgv,yuot.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-0AEB-A169-4E19-0/yuot.jpg,image/jpeg,217266,
